chunk_len_50.0,chunk_len_100.0,chunk_len_200.0,chunk_len_300.0
1.6077174377441406,1.5242092895507813,1.485903778076172,1.4572634887695313
1.5935415649414062,1.521930694580078,1.4668142700195312,1.4597866821289063
1.622535400390625,1.5175015258789062,1.47829345703125,1.4211279296875
1.6260690307617187,1.4980683898925782,1.4820436096191407,1.4325888061523437
1.596815948486328,1.552702178955078,1.491226348876953,1.4237432861328125
1.5823480224609374,1.4884169006347656,1.487680358886719,1.4345526123046874
1.588750762939453,1.5092837524414062,1.4645498657226563,1.4187954711914061
1.562828369140625,1.512547149658203,1.4744003295898438,1.4283955891927083
1.6247064208984374,1.4980586242675782,1.4470162963867188,1.4133936564127605
1.6051145935058593,1.5489567565917968,1.4733053588867189,1.4483632405598958
1.621178436279297,1.4782211303710937,1.4864556884765625,1.428081563313802
1.5765284729003906,1.5075149536132812,1.4853433227539063,1.4440561930338542
1.590709228515625,1.5676112365722656,1.4585614013671877,1.4493218994140624
1.546217498779297,1.5121617126464844,1.4704710388183593,1.4302944946289062
1.601910400390625,1.5197470092773435,1.475574951171875,1.4582161458333334
1.5969218444824218,1.5610281372070312,1.4538853454589844,1.4402186075846355
1.6073597717285155,1.4977638244628906,1.5055767822265624,1.4296468098958333
1.5967636108398438,1.54484619140625,1.4408078002929687,1.4126093546549479
1.5914268493652344,1.514163818359375,1.4818748474121093,1.4554726155598958
1.5948719787597656,1.47732177734375,1.4765872192382812,1.450491231282552
1.6148796081542969,1.499600524902344,1.4665774536132812,1.4204158528645834
1.594464111328125,1.5007862854003906,1.451614990234375,1.4295304361979166
1.616804656982422,1.5406341552734375,1.471758575439453,1.4361116536458334
1.5567497253417968,1.5230084228515626,1.4501206970214844,1.4590723673502604
1.6302691650390626,1.4818843078613282,1.4700447082519532,1.417962646484375
1.6333293151855468,1.5088520812988282,1.4645033264160157,1.4362910970052083
1.5976463317871097,1.5061207580566407,1.4737632751464844,1.407010294596354
1.5869926452636718,1.53033203125,1.4636351013183593,1.4387118530273437
1.5920625305175782,1.5266697692871094,1.4442959594726563,1.4239535522460938
1.5978080749511718,1.5328955078125,1.474308319091797,1.4496754964192708
1.667602233886719,1.4937380981445312,1.512014617919922,1.4625332641601563
1.5864947509765626,1.534561004638672,1.4924336242675782,1.4493741861979166
1.5926895141601562,1.487863464355469,1.4667703247070312,1.4304517618815105
1.5933201599121094,1.531468048095703,1.4610395812988282,1.441993408203125
1.617578887939453,1.509310607910156,1.4519107055664062,1.4217239379882813
1.597429962158203,1.5078073120117188,1.4749888610839843,1.4627443440755208
1.5668568420410156,1.495590057373047,1.4712228393554687,1.4274847412109375
1.5737338256835938,1.5054304504394531,1.4630288696289062,1.414685567220052
1.6231468200683594,1.5090594482421875,1.4969378662109376,1.4543222045898438
1.5994711303710938,1.492613525390625,1.4563819885253906,1.4349527994791667
1.6006285095214845,1.514173583984375,1.4361619567871091,1.4157111612955728
1.6215347290039062,1.5496669006347656,1.46342041015625,1.4437775675455728
1.6031492614746097,1.5064663696289062,1.4938912963867188,1.4395496622721353
1.5833357238769532,1.4863414001464843,1.4516175842285155,1.4201966349283854
1.6137101745605469,1.4867546081542968,1.4578286743164062,1.415740966796875
1.5894163513183597,1.526006622314453,1.4509962463378907,1.4361647542317708
1.606050262451172,1.5216401672363282,1.4775531005859377,1.4561593627929688
1.5866714477539063,1.4945262145996094,1.4825364685058593,1.4072702026367188
1.5939614868164065,1.5081558227539062,1.4662493896484374,1.412875467936198
1.570171356201172,1.4861943054199218,1.452669677734375,1.4212640380859376
1.5862055969238282,1.521605987548828,1.4714596557617188,1.394302266438802
1.640182342529297,1.5312570190429688,1.4804621887207032,1.4361777750651041
1.5908253479003909,1.529058380126953,1.4659095764160155,1.4258012898763022
1.582840576171875,1.5191241455078126,1.481725616455078,1.4232942708333334
1.5808021545410156,1.5313140869140625,1.46862548828125,1.402549031575521
1.6378536987304688,1.4959690856933594,1.4968658447265626,1.4314671834309896
1.5744129943847656,1.5372196960449218,1.4846009826660156,1.403680928548177
1.611301727294922,1.5081649780273438,1.4769216918945312,1.3979867553710938
1.644531707763672,1.5202311706542968,1.4405172729492188,1.4188889567057292
1.5490284729003907,1.523607177734375,1.4496670532226563,1.4301276652018229
1.6067984008789062,1.5079937744140626,1.4745701599121093,1.4246196492513021
1.5888185119628906,1.5148658752441406,1.469299011230469,1.4452479044596354
1.5780723571777344,1.500995635986328,1.476350555419922,1.4239910888671874
1.6252047729492187,1.4997305297851562,1.4490559387207032,1.4488970947265625
1.604083251953125,1.5072392272949218,1.458927764892578,1.4098994954427084
1.5872662353515623,1.5098368835449218,1.4902272033691406,1.4179666137695313
1.6098544311523435,1.5041981506347657,1.4670603942871094,1.4314623006184897
1.590947265625,1.49924072265625,1.4816531372070312,1.441337890625
1.64942626953125,1.4820388793945312,1.4751678466796876,1.411563008626302
1.629513702392578,1.497248077392578,1.4578016662597657,1.4168400065104167
1.5860458374023438,1.516747283935547,1.4643739318847655,1.4094931030273437
1.629229736328125,1.5207626342773437,1.4670458984375,1.4101865641276041
1.6407911682128906,1.51350341796875,1.467127685546875,1.4343224080403645
1.5895997619628903,1.5326856994628906,1.4447476196289062,1.4009872436523438
1.570495910644531,1.503802490234375,1.463101806640625,1.43532470703125
1.607518310546875,1.5255242919921874,1.4443006896972657,1.4078525797526042
1.5676434326171875,1.5102676391601562,1.4688278198242188,1.4375436401367188
1.5935093688964843,1.465835418701172,1.4597860717773437,1.4118447875976563
1.5942497253417969,1.5076036071777343,1.4701840209960937,1.408919169108073
1.5668069458007812,1.4742877197265625,1.4738621520996094,1.4176291910807293
1.5827033996582032,1.492589569091797,1.4508419799804688,1.4318372599283855
1.55207275390625,1.5004440307617188,1.485404510498047,1.4207494099934896
1.5813955688476562,1.495634765625,1.4503665161132813,1.421815388997396
1.5890057373046875,1.501681365966797,1.4384095764160156,1.42515869140625
1.626395721435547,1.459914093017578,1.4747264099121091,1.4058541870117187
1.6394400024414062,1.4930088806152344,1.4583804321289062,1.4065778605143229
1.582975616455078,1.4975065612792968,1.4490513610839844,1.42076416015625
1.5752082824707032,1.4867767333984374,1.443986358642578,1.4509341430664062
1.554273681640625,1.481048583984375,1.4343626403808594,1.413689168294271
1.595506134033203,1.4903350830078126,1.4824790954589844,1.3980891927083334
1.599279937744141,1.4746751403808591,1.4583583068847656,1.4151539103190105
1.5477925109863282,1.5097731018066407,1.4642848205566406,1.4249749755859376
1.6122340393066406,1.5164321899414062,1.41513671875,1.438931884765625
1.6105955505371097,1.5362815856933594,1.4488259887695312,1.4188577270507812
1.5480911254882812,1.4687510681152345,1.4507455444335935,1.4282681274414062
1.5830311584472656,1.499568328857422,1.45783935546875,1.4189053344726563
1.5876472473144532,1.49618408203125,1.4769451904296875,1.4233511352539063
1.5961764526367188,1.4482568359375,1.4741854858398438,1.4272711181640625
1.5516389465332032,1.5198521423339844,1.4580690002441403,1.4132271321614582
1.5873017883300782,1.485103759765625,1.4536007690429686,1.4254400634765625
1.5980752563476563,1.4840757751464844,1.4642283630371091,1.4102620442708333
1.59831298828125,1.5125947570800782,1.4426007080078125,1.4285155232747395
1.6281015014648437,1.5028187561035156,1.4523945617675782,1.3812521362304688
1.6170938110351565,1.4725782775878906,1.4450131225585938,1.4169790649414062
1.5565025329589843,1.5164405822753906,1.4480488586425782,1.3927602132161458
1.5489785766601565,1.475336456298828,1.4608589172363282,1.398602294921875
1.593192596435547,1.4721157836914065,1.467311248779297,1.4108669026692708
1.5564547729492189,1.483380126953125,1.46109130859375,1.4039553833007812
1.58888916015625,1.4665611267089844,1.4423300170898437,1.4303081258138022
1.554435272216797,1.50112060546875,1.4454737854003907,1.4004906209309895
1.5775672912597656,1.5010986328125,1.457782745361328,1.4038548787434897
1.5226019287109376,1.5100144958496091,1.432224884033203,1.3995164998372396
1.626248321533203,1.49473876953125,1.452691650390625,1.4094977823893229
1.6071707153320312,1.533829345703125,1.4341925048828126,1.4041036987304687
1.588378448486328,1.4769219970703125,1.4527687072753903,1.402074686686198
1.6223440551757813,1.4994084167480468,1.463968505859375,1.410001220703125
1.6016838073730468,1.4726992797851564,1.4651173400878903,1.4028366088867188
1.5713909912109374,1.4873699951171877,1.4306770324707032,1.4389474487304688
1.5654942321777343,1.5093795776367187,1.4537864685058597,1.4132693481445313
1.607929382324219,1.4838154602050782,1.4356466674804689,1.4122610473632813
1.6150608825683594,1.513033447265625,1.4611248779296877,1.4110184733072917
1.6111622619628907,1.4705393981933594,1.4741468811035157,1.408898417154948
1.5736639404296875,1.4579444885253907,1.4409835815429688,1.3979384358723959
1.550775909423828,1.5089842224121093,1.4275192260742189,1.4155458577473958
1.58199951171875,1.468774261474609,1.4293788146972657,1.3974130249023438
1.570114288330078,1.4875738525390625,1.4394175720214843,1.428309326171875
1.5810079956054688,1.469039306640625,1.4393048095703125,1.4060183715820314
1.5423583984375,1.5271170043945312,1.4582952880859374,1.4289857991536459
1.5601506042480469,1.4961390686035156,1.4576530456542969,1.4286504109700522
1.5783163452148437,1.4634146118164062,1.4678851318359376,1.4313489786783855
1.5669161987304687,1.483681182861328,1.463828582763672,1.41017333984375
1.559072265625,1.5191664123535156,1.4577609252929689,1.410751953125
1.56075439453125,1.4651274108886718,1.4708963012695313,1.4192649332682292
1.6152386474609377,1.5037867736816406,1.4249891662597656,1.411356201171875
1.5439605712890625,1.4685493469238282,1.4573193359375,1.4461377970377605
1.5706285095214845,1.483854522705078,1.4634703063964845,1.3974281819661458
1.584472198486328,1.492394256591797,1.4307308959960938,1.4185821533203125
1.5805197143554688,1.4933151245117189,1.4283396911621091,1.4197409057617187
1.597894287109375,1.4857073974609376,1.4478976440429687,1.404645284016927
1.5722808837890625,1.4857810974121093,1.457099609375,1.41722412109375
1.5833004760742186,1.4588313293457031,1.434607086181641,1.4009549967447916
1.5399989318847656,1.4747445678710938,1.450002899169922,1.4038981119791667
1.5754678344726565,1.4883554077148438,1.4589518737792968,1.4047971598307292
1.5498265075683593,1.4864158630371094,1.483459777832031,1.4098696899414063
1.5481768798828126,1.4746684265136718,1.4338987731933597,1.4198324584960937
1.5660536193847656,1.485943603515625,1.4438775634765626,1.409848124186198
1.542677001953125,1.4642291259765623,1.4518751525878906,1.4078385416666668
1.5440602111816406,1.4704762268066407,1.4640550231933591,1.403710225423177
1.5443687438964844,1.484136505126953,1.458380889892578,1.4140340169270833
1.5712852478027344,1.469176025390625,1.481365966796875,1.4218499755859375
1.5617538452148438,1.5071429443359374,1.4355142211914065,1.3973341878255208
1.5846055603027345,1.4785879516601563,1.440186767578125,1.4079093424479168
1.5612940979003906,1.460198974609375,1.467433319091797,1.4054569498697917
1.5652218627929688,1.4826057434082032,1.4494248962402343,1.4095166015625
1.6197048950195312,1.501706085205078,1.4350205993652343,1.4080370076497395
1.5973300170898437,1.4826432800292968,1.4544705200195311,1.394313252766927
1.5811839294433594,1.4637002563476562,1.4493540954589843,1.4150747680664062
1.5960435485839843,1.4767787170410156,1.4640316772460935,1.405480244954427
1.5865689086914063,1.4637681579589843,1.440387725830078,1.403719482421875
1.5599847412109376,1.4736911010742189,1.4234416198730468,1.4062823486328124
1.5054997253417968,1.4954098510742186,1.424917449951172,1.432141316731771
1.6126927185058593,1.488699951171875,1.4168791198730468,1.3944557698567708
1.520534820556641,1.4615696716308593,1.4348716735839844,1.3969224039713541
1.5940101623535157,1.4697305297851562,1.4318209838867189,1.3973877970377604
1.5414474487304688,1.4603288269042969,1.4433038330078125,1.3976946004231772
1.5313449096679688,1.4750593566894532,1.4149908447265624,1.4360146077473959
1.5400082397460937,1.5108184814453125,1.467535400390625,1.3811970011393229
1.6092059326171877,1.4490126037597657,1.4392527770996093,1.4056861368815103
1.589746856689453,1.5047653198242188,1.4596913146972657,1.396544189453125
1.578852081298828,1.4878305053710938,1.464817657470703,1.3870361328125
1.5705575561523435,1.4760987854003906,1.4303240966796875,1.4263396199544272
1.5679925537109376,1.4535829162597655,1.434688720703125,1.393826904296875
1.558282928466797,1.4536373901367188,1.444054412841797,1.4089340209960937
1.5951824951171876,1.4929031372070312,1.442946319580078,1.4297488403320313
1.6333506774902344,1.475944061279297,1.4288627624511718,1.4028365071614584
1.565201416015625,1.4636715698242186,1.4383657836914063,1.4106345621744791
1.5892929077148437,1.457981719970703,1.4562330627441409,1.3879084269205728
1.5365121459960938,1.492855224609375,1.451219024658203,1.4114988199869791
1.5826493835449218,1.4941827392578124,1.4441050720214843,1.4160354614257813
1.5622935485839844,1.488946990966797,1.437613983154297,1.4049496459960937
1.5623947143554688,1.486097869873047,1.4297395324707032,1.4150509643554687
1.5466744995117188,1.4756936645507812,1.4245101928710937,1.4050833129882812
1.565077362060547,1.498182830810547,1.4132417297363282,1.4106312052408854
1.5421327209472655,1.4845120239257812,1.4392247009277344,1.38782470703125
1.508821258544922,1.4832925415039062,1.460595703125,1.3831664021809895
1.6382009887695312,1.5132469177246093,1.4390060424804687,1.3939509073893228
1.5420497131347657,1.4590135192871094,1.4207420349121094,1.4087019856770833
1.590897216796875,1.492003936767578,1.4457095336914063,1.4108382161458333
1.565318603515625,1.4912127685546874,1.4378248596191403,1.4157235717773438
1.6082365417480469,1.4608992004394532,1.4166322326660157,1.40255126953125
1.6074932861328124,1.507843017578125,1.4537171936035156,1.3675094604492188
1.560949859619141,1.4926145935058597,1.4387918090820313,1.3943858846028645
1.5411668395996094,1.4484817504882812,1.427137451171875,1.4008156331380208
1.5225602722167968,1.4509269714355468,1.4600161743164062,1.3923063151041666
1.5906480407714845,1.421513214111328,1.4395574951171874,1.406539815266927
1.5713113403320311,1.4407273864746093,1.4376622009277344,1.4038341267903647
1.5948402404785156,1.4909568786621097,1.42951416015625,1.4131953938802084
1.5511639404296875,1.5003501892089843,1.4398434448242188,1.3883910115559897
1.6018132019042968,1.4696324157714844,1.431448974609375,1.3958458455403646
1.5515357971191406,1.5107298278808594,1.4135247802734374,1.4106173706054688
1.542908172607422,1.467830352783203,1.4251556396484375,1.4103693644205728
1.5793589782714843,1.4755755615234376,1.4391447448730468,1.37074951171875
1.5914781188964844,1.4802838134765626,1.4281655883789062,1.4242588297526042
1.5598429870605468,1.4698028564453125,1.4431341552734376,1.3782239786783854
1.533377685546875,1.4741656494140625,1.4121572875976562,1.4167273966471354
1.587109375,1.4809648132324218,1.415072021484375,1.3977593994140625
1.5548419189453124,1.4638238525390626,1.4210945129394532,1.385308837890625
1.542812042236328,1.490025177001953,1.468370361328125,1.3865473429361979
1.5701092529296874,1.4727586364746097,1.4227619934082032,1.3953983561197916
1.520041961669922,1.5003846740722655,1.4472023010253907,1.4081405639648437
1.5803762817382812,1.4621493530273435,1.4250814819335935,1.4100033569335937
1.5781956481933594,1.5006680297851562,1.4281060791015625,1.395965576171875
1.5476560974121094,1.4936671447753906,1.447673645019531,1.4131118774414062
1.584373016357422,1.4926947021484376,1.4449049377441403,1.4034445190429687
1.5488087463378906,1.530340576171875,1.4296566772460937,1.3694638061523436
1.573190460205078,1.4724960327148438,1.403740692138672,1.3807562255859376
1.5687876892089845,1.4477435302734376,1.4326121520996091,1.3946994018554688
1.5714111328125,1.47757080078125,1.4258029174804687,1.372364501953125
1.5650985717773438,1.4595570373535156,1.4383950805664063,1.4021156819661458
1.5559886169433594,1.4823985290527344,1.4362510681152345,1.409329630533854
1.5810220336914065,1.437960205078125,1.4383876037597656,1.382514139811198
1.5473342895507811,1.449559783935547,1.4395497131347657,1.4042525227864584
1.5377488708496094,1.4614842224121094,1.4180810546875,1.4101903279622396
1.5757275390625,1.48694580078125,1.4263380432128907,1.3913364664713541
1.55930419921875,1.4692764282226562,1.4130757141113282,1.405318603515625
1.5545213317871094,1.4740277099609376,1.4284124755859375,1.396895039876302
1.5691865539550782,1.481663818359375,1.438989105224609,1.3889584350585937
1.5506396484375,1.4528938293457032,1.433287353515625,1.3906412760416667
1.579786376953125,1.4640109252929687,1.4222833251953124,1.4162672932942708
1.5383717346191406,1.496873016357422,1.4449034118652344,1.4115549723307292
1.54278564453125,1.515652770996094,1.4240631103515624,1.3764668782552083
1.5685664367675782,1.4816902160644532,1.4327015686035156,1.3933779907226562
1.5547427368164062,1.46267822265625,1.4603089904785156,1.397361348470052
1.5435615539550782,1.490478057861328,1.4592720031738282,1.3675579833984375
1.527696075439453,1.510159454345703,1.432922668457031,1.3731808471679687
1.5676388549804687,1.484793701171875,1.387982177734375,1.4099303181966145
1.5727914428710938,1.4623052978515625,1.4189263916015624,1.4016483561197917
1.596355285644531,1.4407235717773437,1.4323222351074218,1.3951727294921874
1.5283889770507812,1.4460458374023435,1.4208023071289062,1.4031080118815105
1.5607707214355468,1.4781341552734375,1.4353338623046874,1.3871052042643228
1.5606364440917968,1.4832833862304688,1.453122100830078,1.4033683268229167
1.5470419311523438,1.466341552734375,1.431451873779297,1.3903948974609375
1.5422257995605468,1.489808349609375,1.411418914794922,1.3844503784179687
1.554572296142578,1.4794786071777344,1.4082012939453126,1.3865995279947916
1.5476667785644531,1.4467825317382812,1.4301161193847656,1.3902718098958333
1.5797146606445311,1.5041841125488282,1.396357421875,1.3956486002604167
1.5440884399414063,1.4820108032226562,1.4495661926269532,1.4220445760091145
1.55810302734375,1.478473815917969,1.4381428527832032,1.3878472900390626
1.5361273193359375,1.49132080078125,1.404283447265625,1.3853889973958333
1.5239634704589844,1.4550997924804687,1.4549162292480469,1.4037024943033853
1.5577102661132811,1.4929083251953126,1.4642808532714844,1.4198710123697917
1.5441517639160156,1.4659164428710938,1.4329594421386718,1.3977716064453125
1.6008699035644531,1.475111541748047,1.435412139892578,1.3976517740885417
1.5723860168457031,1.4670819091796874,1.3871810913085938,1.4015306599934896
1.557438201904297,1.4812982177734375,1.401901397705078,1.3708609008789063
1.5418600463867187,1.4479069519042969,1.4204399108886718,1.3972208658854166
1.545042724609375,1.4401126098632813,1.4498765563964844,1.3999186197916667
1.606882019042969,1.4407969665527345,1.4209417724609374,1.3775474039713542
1.526442108154297,1.474459686279297,1.429167022705078,1.402074483235677
1.541255645751953,1.4750552368164065,1.4133370971679688,1.3885897827148437
1.5784101867675782,1.4691970825195313,1.3982107543945312,1.3927741495768229
1.5629972839355468,1.4512066650390625,1.4634713745117187,1.3739837646484374
1.5443443298339845,1.4866748046875,1.4499942016601564,1.3753018188476562
1.5893104553222657,1.4517605590820313,1.4082466125488282,1.3884062703450522
1.5801321411132812,1.4760482788085938,1.3867518615722656,1.3996598307291668
1.5616773986816406,1.4707533264160155,1.3953138732910155,1.393023173014323
1.5691354370117188,1.4789498901367188,1.4113232421875,1.3978407796223957
1.548499298095703,1.463697967529297,1.4489871215820314,1.4096524047851562
1.599407196044922,1.4698384094238282,1.4304507446289063,1.3516680908203125
1.59146240234375,1.468632354736328,1.4011470031738282,1.400516357421875
1.5252171325683594,1.5073025512695313,1.388094940185547,1.3702053833007812
1.6013290405273437,1.469485321044922,1.40519287109375,1.400392049153646
1.6110707092285157,1.4676010131835937,1.422378387451172,1.4054934692382812
1.5572901916503907,1.4483546447753906,1.4079771423339844,1.377158203125
1.5272763061523438,1.455570068359375,1.4428085327148437,1.3837786865234376
1.547653350830078,1.4585781860351563,1.4238536071777343,1.3758191935221353
1.5348504638671876,1.479080810546875,1.4091482543945313,1.3903087361653645
1.5515255737304687,1.4639210510253906,1.446114044189453,1.3786797078450521
1.5689022827148438,1.5003387451171877,1.433805694580078,1.408641357421875
1.5512615966796874,1.4433949279785157,1.4333287048339844,1.3769828287760417
1.5022708129882814,1.445584716796875,1.4203399658203124,1.3788545735677082
1.5199247741699218,1.4389570617675782,1.4012654113769532,1.3934496053059895
1.5290213012695313,1.4464166259765625,1.4413027954101565,1.4049190266927083
1.5790182495117189,1.509719085693359,1.4250918579101564,1.4205275472005208
1.5702499389648437,1.4463883972167968,1.429447784423828,1.3947511800130208
1.549546356201172,1.4945993041992187,1.4026242065429688,1.3913516235351562
1.5838832092285156,1.468124542236328,1.428297119140625,1.3858237711588541
1.5438047790527345,1.485316162109375,1.4407791137695312,1.3943585205078124
1.5224336242675782,1.471168212890625,1.4379103088378906,1.3632554117838542
1.5317918395996093,1.455672149658203,1.4619064331054688,1.3908707682291668
1.5680503845214844,1.5007820129394531,1.4300003051757812,1.3910397338867186
1.556848907470703,1.5104745483398438,1.4290945434570312,1.3890980021158854
1.51485595703125,1.4475418090820311,1.4543128967285155,1.3869598388671875
1.5719117736816406,1.5074227905273438,1.422552032470703,1.3884091186523437
1.566114959716797,1.4816123962402343,1.4239579772949218,1.37685302734375
1.5333041381835937,1.452889404296875,1.438204650878906,1.3938611857096355
1.4949986267089843,1.449308624267578,1.411839141845703,1.3730242919921876
1.5528866577148437,1.4404437255859377,1.442492218017578,1.3733230590820313
1.5565992736816403,1.4328189086914065,1.42794921875,1.4006826782226562
1.5202944946289063,1.4836056518554688,1.43119873046875,1.4036907958984375
1.5331166076660157,1.4833100891113282,1.4093740844726563,1.3759344482421876
1.567470245361328,1.458148956298828,1.413484344482422,1.392797139485677
1.531127624511719,1.4530470275878906,1.42450439453125,1.4130160522460937
1.5373985290527343,1.4931016540527344,1.40749755859375,1.3774163818359375
1.585851287841797,1.4754083251953125,1.4315859985351562,1.3904144287109375
1.5654908752441403,1.4684103393554688,1.404174346923828,1.3742508951822916
1.5526823425292968,1.4569461059570312,1.4225860595703126,1.3903001912434896
1.5536129760742188,1.4469741821289062,1.4527870178222655,1.3866171264648437
1.567665557861328,1.4529341125488282,1.3865408325195312,1.388675537109375
1.5667018127441406,1.492115478515625,1.4301771545410156,1.3752410888671875
1.5639932250976565,1.4168270874023436,1.4143116760253909,1.377635498046875
1.5285426330566407,1.4459437561035156,1.4330938720703126,1.39322998046875
1.5767408752441403,1.4969735717773438,1.439865264892578,1.3822999064127603
1.559528350830078,1.481463623046875,1.425326995849609,1.3725358072916667
1.4883485412597657,1.4892015075683591,1.401128692626953,1.3906072998046874
1.5008741760253903,1.4758671569824218,1.4087728881835937,1.3892371622721353
1.566913604736328,1.469450225830078,1.4000743103027344,1.4002123006184897
1.5350279235839843,1.4767384338378906,1.439439697265625,1.4068562825520834
1.5350263977050782,1.4892903137207032,1.429549560546875,1.3695316569010416
1.551244659423828,1.4768618774414062,1.4147544860839845,1.3653802490234375
1.5540061950683597,1.4225506591796877,1.4213607788085938,1.3679569498697917
1.5936213684082032,1.484827117919922,1.437322235107422,1.4110597737630208
1.5668049621582032,1.4274072265625,1.4273736572265625,1.3782791137695312
1.5425277709960938,1.4612574768066406,1.428406982421875,1.389004923502604
1.5643783569335938,1.465590667724609,1.4447056579589843,1.3876063028971355
1.488847198486328,1.4374066162109376,1.4373451232910155,1.3777960205078126
1.620187683105469,1.498429412841797,1.408029327392578,1.389186299641927
1.562305908203125,1.4793560791015623,1.4094136047363282,1.3779659016927084
1.5792431640625,1.4289041137695313,1.4100227355957031,1.385160929361979
1.5878425598144532,1.4209637451171877,1.4278767395019532,1.3825439453125
1.5142451477050782,1.4443630981445312,1.400087890625,1.363765869140625
1.5512982177734376,1.4469386291503907,1.427433624267578,1.3802732340494792
1.5180409240722657,1.4309140014648438,1.449819641113281,1.3930711873372397
1.5615638732910155,1.4481785583496094,1.4273716735839843,1.4004901123046876
1.5388758850097657,1.4822517395019532,1.437734375,1.3855539957682292
1.5544981384277343,1.4409207153320311,1.426261444091797,1.3704676310221353
1.5521725463867186,1.4712142944335938,1.4394775390625,1.3870419311523436
1.5320979309082032,1.4565190124511718,1.431497802734375,1.3876036580403646
1.4482199096679689,1.4757778930664065,1.4221954345703125,1.3756036376953125
1.6310308837890626,1.454146270751953,1.4114010620117188,1.3930576578776042
1.5602464294433591,1.4546214294433597,1.444496612548828,1.3734800211588543
1.513333740234375,1.471360626220703,1.4038606262207032,1.3797166951497395
1.5696978759765623,1.4681466674804688,1.4275161743164062,1.396431376139323
1.5463705444335938,1.4253242492675782,1.4242530822753907,1.3759311930338542
1.5348030090332032,1.42426513671875,1.4324650573730469,1.3884076944986978
1.561890869140625,1.4804623413085938,1.3989048767089844,1.3728335571289063
1.5315599060058591,1.420672149658203,1.4174647521972656,1.4006755574544272
1.5661839294433593,1.4476226806640624,1.416649169921875,1.3581037394205728
1.5582620239257812,1.4422341918945312,1.4199008178710937,1.3567976888020834
1.590194091796875,1.4649594116210938,1.4166856384277344,1.3827484130859375
1.5790316772460935,1.435973663330078,1.4234928894042969,1.3583143107096354
1.5314718627929689,1.4359535217285155,1.3933003234863282,1.3762399291992187
1.55396240234375,1.4506938171386718,1.4120631408691406,1.394421895345052
1.486755828857422,1.4523106384277344,1.4158425903320313,1.3831924438476562
1.5455770874023438,1.4405653381347656,1.4122726440429687,1.3523360188802083
1.5260639953613282,1.4758851623535156,1.4013566589355468,1.384434102376302
1.5027378845214845,1.4669200134277345,1.3938824462890624,1.3975706990559895
1.5212193298339844,1.4315853881835938,1.407496337890625,1.3646607462565103
1.6000242614746094,1.509855499267578,1.4436355590820311,1.3672552490234375
1.5767289733886718,1.468219909667969,1.4084291076660156,1.3700433349609376
1.4954644775390624,1.4800016784667969,1.414512176513672,1.3589515177408855
1.5487702941894532,1.4330471801757811,1.3956723022460935,1.3519041951497395
1.5609439086914063,1.4893148803710938,1.4300741577148437,1.3693948364257813
1.5782086181640624,1.4796986389160156,1.4161714172363282,1.3738909912109376
1.5530987548828126,1.4585443115234376,1.4119058227539063,1.368752237955729
1.5608168029785157,1.4548912048339844,1.4014993286132813,1.3774256388346353
1.5552337646484375,1.440593719482422,1.4087469482421875,1.3664215087890625
1.531935272216797,1.485693359375,1.4007098388671877,1.3839642333984374
1.5244317626953126,1.450034637451172,1.4160594177246093,1.3778563435872395
1.5280860900878903,1.4871841430664063,1.4319004821777344,1.396124979654948
1.537012481689453,1.4602157592773437,1.4138284301757813,1.3800307210286458
1.5759786987304687,1.4326095581054688,1.4328213500976563,1.3757108561197917
1.4873500061035156,1.4551594543457032,1.4406573486328125,1.380543212890625
1.5868342590332032,1.49724365234375,1.4299131774902345,1.3741414388020834
1.5555400085449218,1.4880313110351562,1.424782257080078,1.3609333292643229
1.5040431213378906,1.46568359375,1.426380615234375,1.3640961710611978
1.5198184204101564,1.440125732421875,1.417416534423828,1.3606215413411458
1.5346583557128906,1.4441677856445312,1.3972634887695312,1.379166768391927
1.5117062377929686,1.4536822509765626,1.4291213989257812,1.3854086303710937
1.6138175964355468,1.46631103515625,1.414486846923828,1.3658167521158855
1.5740530395507812,1.4206361389160156,1.42082763671875,1.3792970784505207
1.4976829528808593,1.4769694519042968,1.4061337280273438,1.374343973795573
1.5476475524902344,1.464811553955078,1.4163247680664062,1.3599784342447916
1.5724305725097656,1.48093994140625,1.4026162719726565,1.3740868123372396
1.5016764831542968,1.449447479248047,1.390177001953125,1.3777762858072917
1.5201547241210938,1.4533796691894532,1.44107177734375,1.3626466878255208
1.54214599609375,1.4367587280273435,1.3783686828613282,1.3691192626953126
1.5499911499023438,1.4551287841796876,1.3895632934570312,1.3630481974283855
1.5715074157714843,1.4679359436035155,1.402919464111328,1.38996826171875
1.567044219970703,1.4736488342285157,1.4155448913574218,1.3683010864257812
1.5244509887695312,1.4619212341308594,1.399048309326172,1.3571952311197917
1.529735107421875,1.4491836547851562,1.4143478393554687,1.3811930338541667
1.5837474060058594,1.4155010986328125,1.4009431457519532,1.3854056803385417
1.5136325073242187,1.42425537109375,1.428196563720703,1.38356689453125
1.4816635131835938,1.4574201965332032,1.42634033203125,1.374854024251302
1.5515878295898438,1.465308837890625,1.4429206848144531,1.3786795043945312
1.5395904541015626,1.4673384094238282,1.407383270263672,1.3673384602864582
1.545393829345703,1.464419403076172,1.4345022583007812,1.3961876424153645
1.5190293884277344,1.4416827392578124,1.401442413330078,1.3643921915690105
1.5553428649902343,1.4389138793945313,1.4038728332519532,1.3723619588216145
