n_layers_2.0,n_layers_2.0.1,n_layers_1.0,n_layers_2.0.2,n_layers_3.0,n_layers_1.0.1,n_layers_2.0.3,n_layers_3.0.1,n_layers_4.0
1.4704989624023437,1.4933187866210935,1.496303863525391,1.389723358154297,1.351721343994141,1.472629241943359,1.4056134033203125,1.4083024597167968,1.3920518493652343
1.4602415466308594,1.5084503173828123,1.4567514038085938,1.38276123046875,1.3319744873046877,1.5112127685546874,1.38946044921875,1.3949456787109376,1.421555633544922
1.4689773559570312,1.48259765625,1.5271153259277344,1.3459144592285155,1.3533355712890625,1.4737367248535156,1.413495330810547,1.4014509582519532,1.3950140380859375
1.4888693237304689,1.5208718872070313,1.518992919921875,1.4161572265625,1.3659977722167969,1.47760009765625,1.405666656494141,1.40540283203125,1.4228330993652343
1.4810050964355468,1.4975611877441406,1.4918110656738282,1.389474639892578,1.3653514099121091,1.5029069519042968,1.3907293701171874,1.4170962524414064,1.4003889465332031
1.4715725708007812,1.470208740234375,1.4812953186035156,1.3535279846191406,1.3649406433105469,1.430672149658203,1.3857633972167969,1.4148207092285157,1.426254425048828
1.4714930725097657,1.4630775451660156,1.5243540954589845,1.3905427551269531,1.3548979187011718,1.4901869201660156,1.3891612243652345,1.412758331298828,1.4087374877929688
1.4773150634765626,1.457787933349609,1.5008987426757812,1.3957485961914062,1.3182098388671877,1.4639755249023438,1.4229910278320312,1.4098617553710937,1.4282731628417968
1.4754837036132813,1.493667755126953,1.4938949584960937,1.376816864013672,1.3566917419433593,1.4948847961425782,1.3852183532714843,1.4401968383789063,1.4244047546386718
1.4861250305175782,1.4809600830078125,1.4945791625976563,1.3728048706054687,1.3826229858398438,1.488046417236328,1.4000758361816406,1.3965411376953123,1.409848175048828
1.485481719970703,1.471452178955078,1.4858238220214843,1.35936279296875,1.3466386413574218,1.4798260498046876,1.3749749755859375,1.4391885375976563,1.4125381469726563
1.482989501953125,1.472769775390625,1.5031591796875,1.3909718322753906,1.3588758850097655,1.4841912841796876,1.3673095703125,1.4055747985839844,1.4274961853027344
1.4715373229980468,1.4842604064941407,1.4788032531738282,1.3827247619628906,1.336948089599609,1.5091075134277343,1.4074674987792968,1.4066517639160157,1.3777693176269532
1.4561924743652344,1.5001600646972657,1.4922845458984375,1.390763397216797,1.3427151489257811,1.4801910400390623,1.3934519958496094,1.4159376525878906,1.4180136108398438
1.4770985412597657,1.4642843627929687,1.4930638122558593,1.3707846069335938,1.343017120361328,1.4589158630371093,1.3809832763671874,1.4175636291503906,1.3897640991210938
1.4421171569824218,1.46353759765625,1.4939360046386718,1.3712080383300782,1.3491763305664062,1.4610145568847657,1.4160171508789063,1.423294219970703,1.3980474853515625
1.4878665161132814,1.4781600952148437,1.48989990234375,1.386422882080078,1.3722308349609376,1.4696755981445313,1.3987654113769532,1.4047093200683594,1.4069122314453124
1.4694241333007811,1.48233154296875,1.5040528869628906,1.3798724365234376,1.342655029296875,1.491552276611328,1.4203775024414065,1.4440090942382813,1.3801365661621094
1.4716139221191409,1.4807032775878906,1.4977189636230468,1.3797283935546876,1.354822998046875,1.4879281616210938,1.4145249938964843,1.4017919921875,1.4220562744140626
1.5057916259765625,1.4593443298339843,1.4749224853515626,1.39731201171875,1.3471601867675782,1.464545440673828,1.3912098693847657,1.4348446655273437,1.4066392517089843
1.4659368896484375,1.4850711059570312,1.5021511840820312,1.3613093566894532,1.3654908752441406,1.4924520874023437,1.3709825134277345,1.4403953552246094,1.405528564453125
1.4950222778320312,1.4643547058105468,1.4924504089355468,1.3640769958496093,1.3596929931640624,1.480301971435547,1.3586473083496091,1.41359130859375,1.381822052001953
1.4560365295410156,1.5105259704589844,1.507909698486328,1.4087721252441403,1.3223654174804689,1.4842262268066406,1.380334320068359,1.369967498779297,1.4171131896972655
1.4943154907226563,1.4736895751953123,1.4776631164550782,1.369906463623047,1.3565126037597657,1.4521835327148438,1.3983255004882813,1.4056207275390624,1.4115057373046875
1.4861053466796874,1.472608642578125,1.4472677612304687,1.37344482421875,1.3309335327148435,1.5182962036132812,1.369878387451172,1.395126495361328,1.4217588806152344
1.4753128051757811,1.4765925598144531,1.4976025390625,1.3828614807128907,1.3609417724609374,1.4949310302734375,1.414455718994141,1.4030592346191406,1.431969451904297
1.4936448669433593,1.482257843017578,1.4799830627441406,1.3860411071777343,1.3372206115722656,1.4613224792480468,1.3813966369628907,1.4014256286621094,1.4042741394042968
1.481033477783203,1.4794613647460937,1.5142758178710938,1.3873109436035156,1.36121337890625,1.4753466796875,1.3740745544433597,1.4441561889648438,1.378125
1.46975341796875,1.4740809631347656,1.471751708984375,1.3992706298828126,1.3371452331542968,1.4714906311035156,1.4145611572265624,1.43592529296875,1.4092088317871094
1.4739923095703125,1.4916374206542968,1.50809814453125,1.3999501037597657,1.3404412841796876,1.4615412902832032,1.3873150634765623,1.4031422424316409,1.3868247985839843
1.4867306518554688,1.490908660888672,1.470321807861328,1.4020907592773435,1.3706787109375,1.4965554809570312,1.417383575439453,1.4053230285644531,1.408459930419922
1.4557351684570312,1.4885232543945313,1.486488037109375,1.3811656188964845,1.343440704345703,1.461156005859375,1.3897639465332032,1.3882777404785156,1.4138450622558594
1.4675187683105468,1.488032684326172,1.488743133544922,1.3528077697753906,1.3768679809570312,1.4663011169433593,1.4014657592773438,1.4020176696777344,1.3798085021972657
1.4601939392089844,1.4981671142578126,1.4915252685546876,1.3912489318847656,1.3418586730957032,1.4825868225097656,1.3980160522460938,1.3890057373046876,1.413529510498047
1.4705494689941403,1.4931919860839844,1.463127899169922,1.3877325439453123,1.3557621765136718,1.450496368408203,1.3875274658203125,1.3910472106933591,1.387280731201172
1.4620375061035156,1.45641845703125,1.4780152893066407,1.3743206787109374,1.3344822692871094,1.486923370361328,1.4096890258789063,1.4193827819824218,1.3921237182617188
1.4992921447753906,1.4763552856445312,1.4752435302734377,1.3869746398925782,1.3804478454589844,1.4923301696777345,1.3946195983886718,1.4261897277832032,1.40620361328125
1.458642425537109,1.4797361755371097,1.5043759155273435,1.3959429931640626,1.3724855041503907,1.4705776977539062,1.3784629821777343,1.3994161987304687,1.4079959106445312
1.4989434814453124,1.4763400268554687,1.5018934631347656,1.38888916015625,1.3705424499511718,1.4940902709960937,1.4090032958984375,1.4271725463867186,1.3941780090332032
1.4529624938964845,1.5188825988769532,1.4562882995605468,1.3844854736328125,1.3649264526367189,1.498630828857422,1.4015118408203124,1.4293997192382812,1.387913818359375
1.4740550231933591,1.4941932678222656,1.4726107788085938,1.3512448120117186,1.343632049560547,1.4762860107421876,1.4155923461914062,1.426282958984375,1.4092015075683593
1.4933460998535155,1.481436767578125,1.5077005004882813,1.3736016845703125,1.3530250549316407,1.5012306213378903,1.3887355041503906,1.423741912841797,1.3947499084472657
1.4918051147460938,1.4913088989257812,1.4737112426757812,1.3742385864257811,1.343871612548828,1.469341278076172,1.3877481079101563,1.4080509948730469,1.421865234375
1.483342742919922,1.4690460205078124,1.4924700927734376,1.3543136596679688,1.3566984558105468,1.4756680297851563,1.4043887329101563,1.4008941650390625,1.391231231689453
1.4867218017578123,1.5034039306640623,1.5057962036132813,1.3951898193359376,1.3367210388183597,1.474391632080078,1.3665509033203125,1.44131103515625,1.433388214111328
1.458739776611328,1.502011260986328,1.4944403076171875,1.3848402404785156,1.378065643310547,1.4692431640625,1.3914384460449218,1.417556610107422,1.4059104919433594
1.4636123657226563,1.476046447753906,1.5050875854492187,1.355311279296875,1.3515745544433593,1.4935862731933591,1.3977261352539063,1.4124197387695312,1.4466061401367187
1.4881939697265625,1.4710382080078126,1.4944285583496093,1.3657333374023437,1.3733149719238282,1.458980712890625,1.4044313049316406,1.4181626892089845,1.4124136352539063
1.4528150939941409,1.4824424743652345,1.5027748107910155,1.3757427978515624,1.3812568664550782,1.44385498046875,1.372504425048828,1.399551544189453,1.399248046875
1.4935484313964844,1.5083697509765626,1.4791001892089843,1.3899948120117187,1.3346163940429687,1.4560357666015624,1.3836732482910157,1.394715576171875,1.409744110107422
1.481764373779297,1.4803060913085937,1.523160095214844,1.3784080505371097,1.3403672790527343,1.458951416015625,1.37747802734375,1.4025286865234374,1.4028074645996094
1.48222412109375,1.4661692810058593,1.4756732177734375,1.3510726928710937,1.33427490234375,1.479629364013672,1.396326446533203,1.4106578063964843,1.4088633728027344
1.4451579284667968,1.4950515747070312,1.5211865234375,1.3869869995117188,1.3762284851074218,1.465322570800781,1.3984873962402344,1.3688511657714844,1.3915028381347656
1.4936119079589845,1.487371063232422,1.4817231750488282,1.3910919189453126,1.367261962890625,1.461973876953125,1.3996368408203126,1.410250549316406,1.4366305541992188
1.4752862548828125,1.4694012451171874,1.495115966796875,1.3606980895996097,1.3572596740722656,1.4564535522460935,1.413572998046875,1.4019184875488282,1.3819786071777345
1.4722909545898435,1.4700367736816409,1.4809426879882812,1.38825927734375,1.3640591430664062,1.5015737915039062,1.3863145446777343,1.43595458984375,1.4128567504882812
1.4778851318359374,1.4702360534667969,1.500449676513672,1.3788075256347656,1.343684844970703,1.4709860229492189,1.3979638671875,1.3985557556152344,1.41937744140625
1.4879054260253906,1.4693914794921874,1.4826931762695312,1.4119509887695312,1.3567431640625,1.4681802368164063,1.4010948181152345,1.4032890319824218,1.384201202392578
1.451642303466797,1.4655729675292968,1.4858053588867188,1.3874104309082032,1.3478889465332031,1.4487850952148438,1.39482177734375,1.4074876403808594,1.4439508056640624
1.5044744873046876,1.5029669189453123,1.4894010925292969,1.3646690368652343,1.3552836608886718,1.489171905517578,1.37891845703125,1.405574951171875,1.4414952087402344
1.4712699890136718,1.4772764587402345,1.5038087463378906,1.3730233764648438,1.3622425842285155,1.4755268859863282,1.4142112731933594,1.4054141235351565,1.4017826843261718
1.4849188232421875,1.5115406799316409,1.4691757202148437,1.3641845703125,1.3727719116210937,1.47114013671875,1.3810110473632813,1.4180085754394531,1.3758984375
1.4694236755371093,1.4815785217285156,1.5034153747558594,1.3948004150390625,1.3420320129394532,1.450686492919922,1.414669189453125,1.3980577087402344,1.4194831848144531
1.484660949707031,1.5104527282714844,1.478848419189453,1.3742605590820312,1.3584764099121094,1.4522647094726562,1.359003143310547,1.3938810729980469,1.4163462829589843
1.4902877807617188,1.4581610107421874,1.4956892395019532,1.370762176513672,1.3429142761230468,1.4481961059570312,1.3904737854003906,1.4336067199707032,1.393779296875
1.48423583984375,1.471206817626953,1.4939804077148438,1.384586639404297,1.3578828430175782,1.468819580078125,1.4148481750488282,1.427262420654297,1.404198455810547
1.5011221313476562,1.4725236511230468,1.475916748046875,1.3855618286132811,1.337728271484375,1.4776924133300782,1.4227366638183594,1.38587158203125,1.4130328369140626
1.48037109375,1.4761029052734376,1.4724609375,1.3863986206054688,1.3547663879394531,1.4990875244140625,1.4075030517578124,1.4360145568847655,1.4059446716308595
1.4569071960449218,1.4717823791503906,1.4810104370117188,1.36925537109375,1.331595916748047,1.4517845153808593,1.3815274047851562,1.3880380249023438,1.421139678955078
1.4615977478027344,1.47633056640625,1.480713195800781,1.35396728515625,1.3432359313964843,1.4667250061035155,1.4035169982910156,1.4255543518066407,1.3420317077636719
1.4916355895996094,1.468214874267578,1.4735240173339843,1.3636114501953125,1.356096954345703,1.4857872009277344,1.378242950439453,1.3859686279296874,1.4031643676757812
1.4698063659667968,1.4460472106933593,1.482377166748047,1.4243270874023437,1.323036651611328,1.490449676513672,1.3989680480957032,1.410785827636719,1.3869358825683593
1.498220672607422,1.4950924682617188,1.483283233642578,1.331238250732422,1.3632704162597655,1.493861083984375,1.419508514404297,1.4068153381347657,1.364654541015625
1.464493408203125,1.4796083068847656,1.483314208984375,1.3868666076660157,1.3372908020019532,1.4700706481933594,1.4018679809570314,1.3853102111816409,1.3961552429199218
1.4821798706054687,1.4664071655273438,1.478023681640625,1.3503524780273437,1.346908416748047,1.4634629821777343,1.3629791259765625,1.4355972290039063,1.4210293579101563
1.4579873657226563,1.472820129394531,1.5128636169433594,1.3471237182617188,1.3333357238769532,1.4538409423828125,1.3963145446777343,1.384791259765625,1.404740447998047
1.4880299377441406,1.4829217529296874,1.4850698852539062,1.360142059326172,1.3504022216796876,1.467299346923828,1.379395751953125,1.4124789428710938,1.405330352783203
1.4838697814941406,1.4662884521484374,1.4979998779296877,1.3850540161132812,1.3494320678710938,1.4624626159667968,1.3714631652832032,1.4263238525390625,1.412704620361328
1.4828736877441406,1.4761212158203123,1.509649200439453,1.345181884765625,1.3625880432128907,1.4394241333007811,1.391880645751953,1.3863099670410155,1.4043156433105468
1.5016096496582032,1.4713980102539062,1.4798007202148438,1.3984913635253906,1.3508041381835938,1.4658612060546874,1.366211242675781,1.4081973266601562,1.4052578735351562
1.45120849609375,1.4500836181640624,1.500435791015625,1.3841627502441407,1.348201904296875,1.4710519409179688,1.3987324523925782,1.4086492919921876,1.427176513671875
1.488437347412109,1.4935450744628906,1.478510284423828,1.3480770874023438,1.3449534606933593,1.4897787475585935,1.4060708618164062,1.4410528564453124,1.3864048767089843
1.451527099609375,1.4832754516601565,1.503554229736328,1.3826734924316406,1.362657012939453,1.492645263671875,1.3951402282714844,1.4115885925292968,1.3854074096679687
1.4521597290039063,1.464454345703125,1.452724609375,1.3997817993164063,1.3519369506835937,1.5093670654296876,1.3978071594238282,1.3894119262695312,1.392604217529297
1.51860107421875,1.4811126708984377,1.5118641662597656,1.3588761901855468,1.3405801391601562,1.461103973388672,1.387174835205078,1.4342002868652344,1.3722535705566405
1.477300567626953,1.5188424682617188,1.5025811767578126,1.3472816467285156,1.3665693664550782,1.4637388610839843,1.4023321533203126,1.3880052185058591,1.4020819091796874
1.4801206970214844,1.510227813720703,1.4883502197265626,1.3436968994140626,1.3446023559570313,1.4955914306640623,1.4046102905273437,1.4096238708496094,1.385013885498047
1.4489584350585938,1.4709510803222656,1.4624722290039065,1.382750244140625,1.3392353820800782,1.4640858459472657,1.393304901123047,1.4184521484375,1.4091665649414062
1.477899932861328,1.4893162536621094,1.4858749389648438,1.3500440979003907,1.328405303955078,1.4560874938964845,1.379123992919922,1.3929122924804689,1.36879150390625
1.4766133117675782,1.4781578063964844,1.4807113647460937,1.3966189575195314,1.3271780395507813,1.4542132568359376,1.398845672607422,1.4139947509765625,1.377828369140625
1.4725558471679687,1.5293319702148438,1.4978860473632811,1.3931690979003906,1.3494155883789063,1.4929803466796876,1.3707493591308593,1.4213450622558594,1.4295669555664063
1.4608908081054688,1.497401123046875,1.4923699951171876,1.3654875183105468,1.3585707092285155,1.5057611083984377,1.394062194824219,1.4071055603027345,1.4456190490722656
1.4841807556152344,1.499840087890625,1.4902157592773435,1.3549278259277344,1.3346076965332032,1.4730877685546877,1.3867398071289063,1.4138442993164062,1.3792044067382812
1.4892817687988282,1.4630331420898437,1.4875830078125,1.3967582702636718,1.3695001220703125,1.4768943786621094,1.3751945495605469,1.3874909973144531,1.4371253967285156
1.4636993408203125,1.477602996826172,1.4773974609375,1.379388427734375,1.362831573486328,1.4469140625,1.406363983154297,1.4221560668945312,1.4140394592285157
1.467679443359375,1.4963629150390625,1.47064208984375,1.3965647888183594,1.3558718872070312,1.4725424194335937,1.4023225402832031,1.411392364501953,1.4028472900390625
1.500396728515625,1.5122697448730469,1.4881477355957031,1.3547343444824218,1.3664903259277343,1.4566107177734375,1.3921421813964845,1.418553924560547,1.3975924682617187
1.4738633728027344,1.4988578796386718,1.4669221496582032,1.3558146667480468,1.3599896240234377,1.5083680725097657,1.3966566467285155,1.3721278381347657,1.3914212036132811
1.454543914794922,1.4869709777832032,1.478888702392578,1.3625096130371093,1.314459991455078,1.4817454528808591,1.3993116760253903,1.4251800537109376,1.4149186706542969
1.4727609252929688,1.4990858459472656,1.460618438720703,1.397189788818359,1.3432772827148438,1.488939208984375,1.392229766845703,1.423538818359375,1.410967559814453
1.4782624816894532,1.4831010437011718,1.49128662109375,1.395672607421875,1.3562510681152344,1.4571463012695312,1.372605743408203,1.4146101379394531,1.4272280883789064
1.4587586975097655,1.479858093261719,1.4906636047363282,1.36955810546875,1.3500506591796877,1.4793820190429687,1.4035980224609377,1.398057861328125,1.4029896545410157
1.4995236206054687,1.4801252746582032,1.4861019897460936,1.363661346435547,1.3374652099609374,1.4965950012207032,1.3731521606445312,1.396837921142578,1.39964111328125
1.4814567565917969,1.4679537963867189,1.4978494262695312,1.401770172119141,1.3495101928710938,1.4671205139160155,1.3964044189453124,1.412869873046875,1.3880235290527343
1.4891853332519531,1.4972451782226563,1.4775105285644532,1.387426300048828,1.3534295654296875,1.4952774047851562,1.3657904052734375,1.4294123840332031,1.3965794372558593
1.476974334716797,1.4617218017578124,1.4911109924316406,1.3683978271484376,1.3252391052246093,1.4608554077148437,1.3959498596191406,1.3839390563964844,1.406282958984375
1.4764768981933594,1.4881986999511718,1.4851852416992188,1.370361633300781,1.3529533386230468,1.4686045837402344,1.3833370971679688,1.4179086303710935,1.4201202392578125
1.4691551208496094,1.4732492065429688,1.5180770874023437,1.4039031982421877,1.3404423522949218,1.4970204162597656,1.4025578308105469,1.418351287841797,1.4132571411132813
1.4807984924316406,1.4588850402832032,1.482835235595703,1.34901611328125,1.3483586120605469,1.4790341186523437,1.3888865661621097,1.4174560546875,1.374934539794922
1.4575233459472656,1.4807078552246091,1.5115388488769532,1.3817060852050782,1.3570574951171874,1.4898660278320313,1.3949897766113282,1.4275839233398435,1.398891143798828
1.4697071838378906,1.4795648193359374,1.487430419921875,1.361383056640625,1.3472512817382811,1.4683432006835937,1.399028778076172,1.3883444213867189,1.3830177307128906
1.438368377685547,1.48074462890625,1.4767965698242187,1.3840478515625,1.3191586303710938,1.455255889892578,1.4173117065429688,1.4235760498046874,1.404119110107422
1.450457305908203,1.484856414794922,1.464939727783203,1.3746571350097656,1.3734843444824218,1.511235809326172,1.4068589782714844,1.3800627136230468,1.3995857238769531
1.4623489379882812,1.4996470642089843,1.4778883361816406,1.3874685668945312,1.3575132751464845,1.4492610168457032,1.3631675720214844,1.4153341674804687,1.4126210021972656
1.4939179992675782,1.4775865173339844,1.4687477111816407,1.365958251953125,1.349441680908203,1.4665609741210937,1.3675016784667968,1.4018629455566407,1.40173095703125
1.4695741271972655,1.467615509033203,1.468153533935547,1.4105792236328123,1.3411416625976562,1.4626579284667969,1.390400390625,1.4146112060546876,1.4256721496582032
1.4961851501464845,1.493502655029297,1.512775573730469,1.3700518798828123,1.339097900390625,1.4695320129394531,1.4091258239746094,1.3860467529296876,1.4069647216796874
1.492567138671875,1.4937760925292969,1.483924560546875,1.353760070800781,1.3475244140625,1.4596200561523438,1.370955352783203,1.4326667785644531,1.3992044067382812
1.480518798828125,1.484244384765625,1.474707794189453,1.3604747009277345,1.3433651733398435,1.493155517578125,1.3539668273925782,1.417089385986328,1.403037567138672
1.4712583923339844,1.4858990478515626,1.4999473571777344,1.3880238342285156,1.3350108337402344,1.4761871337890624,1.367706298828125,1.3880445861816406,1.384452362060547
1.4526866149902344,1.4855574035644532,1.46754638671875,1.3471038818359375,1.3476422119140623,1.491287078857422,1.3654183959960935,1.4246875,1.397036590576172
1.4757559204101562,1.4956993103027345,1.50012939453125,1.3453659057617189,1.3334751892089844,1.4687681579589844,1.3666212463378906,1.3904031372070311,1.42199951171875
1.4569831848144532,1.4661849975585937,1.4801345825195311,1.37692626953125,1.3588546752929689,1.452392883300781,1.3973342895507812,1.3914207458496093,1.4100363159179687
1.4593733215332032,1.4584825134277344,1.4896070861816406,1.3680047607421877,1.3399160766601563,1.4955462646484374,1.3440432739257813,1.4227183532714844,1.3856825256347656
1.4821879577636718,1.472713165283203,1.470642547607422,1.3649087524414063,1.3379277038574218,1.4780085754394532,1.3864283752441406,1.412024078369141,1.382807159423828
1.4712640380859374,1.479755554199219,1.493350067138672,1.3997508239746097,1.3479359436035157,1.4457701110839845,1.3969615173339844,1.4146595764160157,1.4049806213378906
1.4810719299316406,1.4871282958984375,1.489682159423828,1.3487802124023438,1.318246612548828,1.4917672729492188,1.374999694824219,1.385818328857422,1.4084767150878905
1.4856919860839843,1.4933151245117189,1.4745108032226562,1.3720816040039063,1.3265191650390624,1.4427804565429687,1.4123486328125,1.4044046020507812,1.3996920776367188
1.5094732666015624,1.4699209594726563,1.49024169921875,1.354126434326172,1.3530793762207032,1.4911952209472656,1.3916485595703123,1.3894677734375,1.4099043273925782
1.4793669128417968,1.468187255859375,1.500534820556641,1.399450836181641,1.338379211425781,1.4653683471679688,1.3857923889160155,1.4189082336425782,1.4013790893554687
1.4694717407226563,1.515558624267578,1.4930477905273438,1.3818698120117188,1.356077880859375,1.4543663024902345,1.403986358642578,1.389513702392578,1.4203996276855468
1.4982807922363282,1.4627207946777343,1.4843156433105469,1.3723529052734376,1.3737684631347655,1.472681121826172,1.3911080932617188,1.3896867370605468,1.3778303527832032
1.4906173706054688,1.5044142150878903,1.475956573486328,1.386285858154297,1.380333709716797,1.491900177001953,1.3795802307128906,1.4105218505859376,1.378423309326172
1.4516636657714843,1.4874134826660157,1.4898167419433594,1.391066741943359,1.3617604064941409,1.492601318359375,1.388716583251953,1.4187728881835937,1.3965744018554687
1.484829864501953,1.4809744262695312,1.4765800476074218,1.363887939453125,1.3424870300292968,1.474653778076172,1.4003280639648437,1.409136505126953,1.3978929138183593
1.4578599548339843,1.439237060546875,1.488083648681641,1.3972706604003906,1.3542742919921875,1.4669065856933594,1.3947006225585938,1.4218038940429687,1.3975881958007812
1.48163330078125,1.4755345153808594,1.4843588256835938,1.390557098388672,1.3421734619140624,1.4643099975585938,1.38226318359375,1.383392333984375,1.4169647216796875
1.5004908752441406,1.4624551391601563,1.4813734436035155,1.4016433715820311,1.353072509765625,1.4619758605957032,1.3695632934570312,1.4023348999023435,1.3936563110351563
1.513147430419922,1.4813763427734374,1.4901458740234377,1.399404296875,1.3571965026855468,1.4722589111328126,1.3836735534667968,1.418218231201172,1.3865536499023436
1.428592987060547,1.4914988708496093,1.4682725524902345,1.3856988525390626,1.3536964416503907,1.4720460510253903,1.387794189453125,1.4072366333007813,1.4009713745117187
1.4875689697265626,1.4712571716308591,1.482272796630859,1.368521728515625,1.342676239013672,1.4837408447265623,1.4171246337890624,1.3770989990234377,1.402998046875
1.4695201110839844,1.4854046630859374,1.4385972595214844,1.3973741149902343,1.3726510620117187,1.480102081298828,1.3807919311523438,1.4258815002441407,1.3866006469726562
1.4719798278808591,1.4807156372070311,1.4578640747070313,1.364482421875,1.3467796325683594,1.4619273376464843,1.378169708251953,1.3808805847167969,1.376542205810547
1.4650559997558594,1.4677272033691406,1.453964080810547,1.374285888671875,1.333052978515625,1.4823147583007812,1.3825352478027344,1.4245390319824218,1.4112640380859376
1.4689544677734374,1.474928741455078,1.5029444885253906,1.3271835327148438,1.3423524475097657,1.4627081298828124,1.396333465576172,1.428695526123047,1.4177902221679688
1.4976702880859376,1.4650558471679689,1.5109535217285155,1.3485638427734374,1.344091796875,1.4832949829101565,1.3801777648925782,1.3865423583984375,1.4257064819335938
1.4633944702148438,1.485052032470703,1.4868418884277343,1.364779510498047,1.347864990234375,1.470511932373047,1.377823486328125,1.4305596923828126,1.4287342834472656
1.4931756591796874,1.498905029296875,1.510473175048828,1.3462966918945312,1.3204693603515625,1.465374755859375,1.4095797729492188,1.4094541931152345,1.4013609313964843
1.4849212646484375,1.4582095336914065,1.5067344665527345,1.3905189514160157,1.3067913818359376,1.4807603454589844,1.398714904785156,1.397197265625,1.4122264099121093
1.492337341308594,1.4761183166503906,1.4993955993652344,1.3873582458496094,1.3534764099121093,1.450178985595703,1.3661466979980468,1.3749783325195313,1.388688507080078
1.4606369018554688,1.4812384033203123,1.4559751892089845,1.3747027587890626,1.3420004272460937,1.4864195251464845,1.3779124450683593,1.3795890808105469,1.4214567565917968
1.48187744140625,1.4829470825195312,1.47466796875,1.3621124267578124,1.3411376953125,1.4423287963867188,1.391746063232422,1.4016403198242189,1.381138916015625
1.4697348022460937,1.4702215576171875,1.4913043212890624,1.3643414306640624,1.323979949951172,1.4414935302734375,1.3784373474121094,1.4090072631835937,1.4243984985351563
1.4539085388183597,1.4751849365234375,1.4968267822265624,1.3773185729980468,1.3595089721679687,1.489154815673828,1.3965780639648435,1.3944171142578126,1.4030560302734374
1.46229248046875,1.4773570251464845,1.4706764221191406,1.335678863525391,1.3167906188964844,1.465876922607422,1.3653623962402344,1.4177334594726565,1.3905296325683594
1.4752890014648437,1.4798759460449218,1.4778529357910155,1.3459896850585935,1.3514999389648437,1.4673321533203123,1.4096308898925782,1.4160832214355468,1.3722640991210937
1.4464894104003907,1.4966302490234376,1.4907774353027343,1.4035313415527344,1.3413182067871094,1.4681959533691409,1.4077294921875,1.4274002075195311,1.4249424743652344
1.4633363342285155,1.4837789916992188,1.4714846801757813,1.3608973693847657,1.3555625915527345,1.4779559326171876,1.3788995361328125,1.3799412536621094,1.3750865173339843
1.4622052001953123,1.4627157592773437,1.483868865966797,1.3685601806640626,1.3318728637695312,1.4660273742675782,1.3591754150390625,1.3874790954589844,1.387446746826172
1.4806756591796877,1.4818753051757811,1.469317626953125,1.3873265075683594,1.338779754638672,1.481735382080078,1.3869473266601562,1.3953157043457032,1.3740129089355468
1.482979736328125,1.462796630859375,1.4719239807128903,1.3748858642578126,1.3300408935546877,1.4844912719726562,1.3865106201171875,1.397189788818359,1.3853363037109374
1.481696319580078,1.4788238525390625,1.53366455078125,1.386449432373047,1.3509553527832032,1.4634126281738282,1.3902899169921874,1.400561065673828,1.4157992553710939
1.4885302734375,1.4874649047851562,1.4923916625976563,1.3883346557617189,1.3330308532714843,1.48111572265625,1.3714320373535156,1.398657989501953,1.4020481872558594
1.4994190979003903,1.4835404968261718,1.4860693359375,1.385921630859375,1.3412130737304688,1.467748260498047,1.366403350830078,1.376623077392578,1.4060041809082031
1.4865823364257813,1.4777682495117188,1.4933671569824218,1.3999082946777344,1.3227104187011718,1.4630099487304689,1.3648529052734375,1.430795593261719,1.399798126220703
1.460570831298828,1.4581573486328123,1.4833482360839845,1.3740065002441406,1.34931396484375,1.4362507629394532,1.3821763610839843,1.4161294555664063,1.4111329650878905
1.4842193603515623,1.4580064392089844,1.5019851684570311,1.382590789794922,1.338701171875,1.4450607299804688,1.3952114868164065,1.3893385314941409,1.4043521118164062
1.5007235717773435,1.4855046081542969,1.453143310546875,1.3616485595703125,1.3357731628417968,1.4591567993164063,1.3725946044921875,1.4072695922851564,1.3896310424804688
1.467677459716797,1.4561549377441407,1.5071661376953125,1.386348114013672,1.3501844787597657,1.4717814636230468,1.3964259338378906,1.388773193359375,1.3946818542480468
1.4707513427734376,1.49831787109375,1.4666970825195311,1.3729345703125,1.308160858154297,1.4822309875488282,1.389094696044922,1.4022622680664063,1.389976806640625
1.4360655212402345,1.449428863525391,1.479813232421875,1.3603611755371094,1.3440370178222656,1.4900604248046876,1.3718408203125,1.392056579589844,1.4253329467773437
1.4811138916015625,1.477154998779297,1.4811148071289062,1.3620109558105469,1.3338223266601563,1.4429634094238282,1.4039183044433594,1.386707763671875,1.3887274169921875
1.4598768615722657,1.513625946044922,1.4818479919433594,1.39330078125,1.351363525390625,1.464829864501953,1.36020751953125,1.3917697143554688,1.4126829528808593
1.4765046691894532,1.4942236328125,1.4752897644042968,1.3583782958984374,1.3453053283691403,1.477291259765625,1.3774899291992186,1.3663267517089843,1.4346153259277343
1.4862754821777344,1.4659596252441407,1.4875471496582031,1.3670370483398435,1.34764892578125,1.467494659423828,1.3980299377441403,1.411655120849609,1.4116053771972656
1.4758055114746094,1.474832763671875,1.4665007019042968,1.3766903686523435,1.3414793395996094,1.487430419921875,1.393596649169922,1.4294558715820314,1.4415684509277344
1.4546517944335935,1.4665396118164062,1.4829826354980469,1.3694102478027343,1.3604954528808593,1.4615980529785155,1.3706340026855468,1.3959744262695313,1.3776304626464844
