learning_rate_0.005,learning_rate_0.01,learning_rate_0.05,learning_rate_0.1
1.464775390625,1.503625946044922,1.9267501831054688,2.1805914306640624
1.4945883178710937,1.4576876831054688,1.9565834045410155,2.2290931701660157
1.490045623779297,1.5010292053222656,1.9948094177246092,2.192801513671875
1.5108370971679688,1.49614501953125,1.9478912353515625,2.2139376831054687
1.4792961120605468,1.4818623352050782,1.9570433044433595,2.2074346923828125
1.4965435791015624,1.480835266113281,1.964755401611328,2.2361968994140624
1.460424346923828,1.4339659118652344,1.930630645751953,2.1909616088867185
1.5045846557617188,1.4570263671875,1.9465449523925784,2.2030279541015627
1.4522030639648438,1.4592372131347655,1.9704136657714844,2.1948207092285155
1.5049839782714844,1.4644227600097657,1.9598966979980468,2.2073124694824218
1.47244384765625,1.4796812438964844,1.935068359375,2.179851837158203
1.481104736328125,1.4437518310546875,1.9435762023925784,2.1922366333007814
1.4839419555664062,1.503400115966797,1.938486328125,2.2069163513183594
1.515762481689453,1.484677276611328,1.9397531127929688,2.154413757324219
1.5095790100097657,1.472458648681641,1.9431771850585935,2.225308074951172
1.4993650817871094,1.484522705078125,1.961795959472656,2.205388641357422
1.509963226318359,1.4729991149902344,1.982379150390625,2.1774359130859375
1.480247802734375,1.448427734375,1.9131149291992189,2.209731140136719
1.473682861328125,1.438983917236328,1.914156646728516,2.1451954650878906
1.4756065368652345,1.4592234802246091,1.9440948486328125,2.181760101318359
1.5173382568359377,1.4589122009277344,1.9349327087402344,2.1764837646484376
1.4931561279296874,1.4724168395996091,1.93872802734375,2.1881581115722657
1.4778330993652344,1.4895817565917968,1.99962158203125,2.1698228454589845
1.4976760864257812,1.46189697265625,1.9261668395996092,2.179493103027344
1.4776786804199218,1.4890950012207032,1.9473745727539065,2.170030059814453
1.4839169311523437,1.4531503295898438,1.95036376953125,2.1798060607910155
1.5095610046386718,1.4463914489746097,1.950645904541016,2.171273956298828
1.5014112854003907,1.4779977416992187,1.942339782714844,2.2180661010742186
1.4702861022949218,1.4724725341796876,1.913328857421875,2.148660125732422
1.50594482421875,1.473177947998047,1.9464556884765625,2.1817552185058595
1.4747811889648437,1.4415492248535156,1.985543365478516,2.146604461669922
1.4897119140625,1.467461395263672,1.9377964782714845,2.1672589111328127
1.473792266845703,1.468501739501953,1.9276686096191409,2.1786155700683594
1.457657012939453,1.4416346740722656,1.947505340576172,2.1907330322265626
1.4518206787109376,1.4560589599609377,1.9569914245605469,2.1939961242675783
1.4805340576171877,1.4470631408691406,1.906065216064453,2.181612091064453
1.4980670166015626,1.476360168457031,1.9322315979003903,2.198094482421875
1.4717733764648435,1.4603158569335937,1.9686314392089843,2.234935455322266
1.471961212158203,1.4527476501464844,1.967243041992188,2.199191436767578
1.4738470458984374,1.4624736022949218,1.91860595703125,2.192148895263672
1.4878294372558594,1.4503982543945313,1.9397483825683597,2.1786163330078123
1.4953034973144532,1.45296142578125,1.96796142578125,2.19574951171875
1.4610296630859374,1.4787030029296877,1.9270292663574216,2.16218017578125
1.4754014587402344,1.454379730224609,1.9891705322265625,2.2164305114746092
1.4774700927734374,1.4525631713867186,1.9435012817382813,2.259874725341797
1.5006193542480468,1.4712919616699218,1.9648220825195315,2.248754119873047
1.486637725830078,1.4605264282226562,1.932119140625,2.2190235900878905
1.4760208129882812,1.459031982421875,1.945538024902344,2.2081695556640626
1.487844696044922,1.4864749145507812,1.968297882080078,2.163077545166016
1.4589205932617189,1.4502978515625,1.958087768554688,2.213978118896484
1.457331085205078,1.4703721618652343,1.950021514892578,2.205716552734375
1.457723388671875,1.4370184326171875,2.000401306152344,2.2430960083007814
1.4799307250976563,1.461101379394531,1.939682769775391,2.220298156738281
1.461757965087891,1.4712718200683594,1.9600125122070315,2.236597595214844
1.4708523559570312,1.4516275024414065,1.9458273315429688,2.2220599365234377
1.4722811889648435,1.4374847412109375,1.9496702575683595,2.2548284912109375
1.4758468627929688,1.4777476501464843,1.9317422485351563,2.259202423095703
1.4722799682617187,1.4666067504882812,1.9419151306152345,2.2581907653808595
1.474007568359375,1.481299591064453,1.9987498474121093,2.225533447265625
1.4582829284667969,1.4648539733886718,1.9568756103515623,2.1973345947265623
1.4822984313964844,1.460965118408203,1.944492645263672,2.221405029296875
1.4873941040039065,1.4488645935058593,1.9494581604003909,2.2328976440429686
1.4716043090820312,1.4849441528320313,1.951499481201172,2.2607801818847655
1.4810063171386718,1.4584652709960937,1.925086212158203,2.2104310607910156
1.5044129943847655,1.4823507690429687,1.9484039306640624,2.2250131225585936
1.4900851440429688,1.4490864562988282,1.938062744140625,2.2379315185546873
1.4831903076171875,1.4715382385253906,1.9242701721191409,2.200721435546875
1.464736785888672,1.4617465209960938,1.9435025024414063,2.2453878784179686
1.4829638671875,1.4568460083007813,1.9530364990234372,2.217397918701172
1.487332458496094,1.467919921875,1.912713623046875,2.238370208740234
1.4634765625,1.4422215270996093,1.9517501831054689,2.235890655517578
1.4472486877441406,1.4645217895507812,1.8981153869628904,2.213778839111328
1.4677717590332031,1.4236856079101563,1.9237477111816408,2.2473484802246095
1.4527992248535155,1.442476043701172,1.9542051696777345,2.1996099853515627
1.4484182739257812,1.45544921875,1.947911376953125,2.2632566833496095
1.48307861328125,1.4458316040039063,1.9213333129882808,2.2369854736328123
1.464575347900391,1.4401766967773435,1.964901123046875,2.2491436767578126
1.4681150817871094,1.4516139221191406,1.9482452392578125,2.279324188232422
1.4618222045898437,1.4444854736328123,1.9293472290039064,2.2233261108398437
1.4756222534179688,1.4531561279296874,1.933729553222656,2.286347198486328
1.46473876953125,1.4679071044921874,1.9486045837402344,2.2686148071289063
1.4717886352539062,1.4946047973632812,1.957089233398437,2.236968994140625
1.4852316284179687,1.4484869384765624,1.9442706298828123,2.243621826171875
1.4465182495117188,1.4524771118164062,1.960311584472656,2.2440812683105467
1.4674772644042968,1.4681640625,1.963516998291016,2.243738098144531
1.4685395812988282,1.443453369140625,1.96614501953125,2.1873992919921874
1.469844512939453,1.4582408142089844,1.9242166137695316,2.204376220703125
1.4644854736328126,1.4582872009277343,1.9347251892089845,2.22822509765625
1.484846954345703,1.446497344970703,1.9749839782714844,2.2243162536621095
1.4481597900390626,1.4442242431640624,1.9240220642089845,2.2063478088378905
1.4593223571777345,1.444462432861328,1.957311248779297,2.217234802246094
1.4649481201171874,1.4416720581054687,1.9360452270507813,2.199873504638672
1.482272186279297,1.4421112060546877,1.9648747253417969,2.1696763610839844
1.444387512207031,1.465773468017578,1.9331927490234373,2.190693359375
1.4476222229003906,1.445755615234375,1.957354736328125,2.2127973937988283
1.4766645812988282,1.4468399047851563,1.9323622131347653,2.20583740234375
1.4718327331542969,1.4419308471679688,1.9428939819335935,2.2038923645019532
1.47607177734375,1.4607290649414062,1.9553790283203123,2.1924131774902342
1.4673960876464844,1.424105529785156,1.92863037109375,2.190183410644531
1.4695884704589843,1.4538581848144532,1.9497589111328124,2.19533447265625
1.4673576354980469,1.4305393981933594,1.9597352600097655,2.1666696166992185
1.4780909729003906,1.4312185668945312,1.952900390625,2.1921847534179686
1.4639208984375,1.456751251220703,1.9654728698730468,2.194710693359375
1.473681182861328,1.4286444091796875,1.9476231384277345,2.1974667358398436
1.494032440185547,1.4564482116699218,1.936857299804688,2.1746505737304687
1.4366865539550782,1.4599171447753907,1.9403550720214844,2.188402099609375
1.4579721069335938,1.4417161560058591,1.928197479248047,2.1955181884765627
1.4596896362304688,1.4399986267089844,1.9698541259765625,2.172222442626953
1.4700888061523438,1.4591549682617186,1.938502349853516,2.1865626525878907
1.44636474609375,1.4236573791503906,1.9683277893066409,2.2152801513671876
1.4180555725097657,1.417998046875,1.9175390625,2.1852456665039064
1.4388804626464844,1.4649913024902343,1.9150511169433595,2.1705361938476564
1.4596218872070312,1.4449345397949218,1.9291604614257811,2.166751708984375
1.4491220092773438,1.4381474304199218,1.9277731323242189,2.1481278991699218
1.4539834594726562,1.4345182800292968,1.944053192138672,2.1894514465332033
1.439241943359375,1.453688201904297,1.9492752075195312,2.2022825622558595
1.4441300964355468,1.4237858581542968,1.9350900268554687,2.1744046020507812
1.4412989807128906,1.427607879638672,1.9536578369140625,2.173666229248047
1.4474569702148437,1.4429989624023438,1.9230546569824216,2.1512025451660155
1.4427165222167968,1.4374989318847655,1.9662481689453124,2.1758963012695314
1.452251434326172,1.422283935546875,1.9392864990234373,2.161416320800781
1.4323147583007811,1.4406240844726563,1.9663604736328124,2.1921897888183595
1.462937469482422,1.44034423828125,1.9229534912109372,2.1886465454101565
1.4500419616699218,1.424147491455078,1.9682962036132807,2.188715362548828
1.440304718017578,1.4408604431152343,1.9654644775390624,2.167610626220703
1.447495880126953,1.4334840393066406,1.9997862243652345,2.204917144775391
1.4533935546875,1.4197276306152344,1.932957000732422,2.1422727966308592
1.4392665100097657,1.4438673400878903,1.961250457763672,2.1739393615722657
1.472865753173828,1.479606170654297,1.9661857604980468,2.1866639709472655
1.4598959350585938,1.426659393310547,1.9723570251464844,2.187178192138672
1.4756907653808593,1.4382109069824218,1.9789421081542968,2.2076622009277345
1.4612237548828124,1.445279541015625,1.9453201293945312,2.2014593505859374
1.4458981323242188,1.4484796142578125,1.950253448486328,2.162080993652344
1.4633401489257811,1.4115162658691407,1.966325225830078,2.169308776855469
1.4725074768066406,1.4369424438476563,1.9751412963867188,2.1808236694335936
1.429512481689453,1.4439874267578126,1.9407255554199216,2.192515563964844
1.4453126525878903,1.4524263000488282,1.977932891845703,2.201981964111328
1.449378204345703,1.4365870666503906,1.9420115661621091,2.2082379150390623
1.450491027832031,1.4547833251953124,1.962874298095703,2.1949862670898437
1.4747238159179688,1.4310716247558597,1.978946685791016,2.1716143798828127
1.4548793029785156,1.4335626220703126,1.961185302734375,2.1620521545410156
1.4844178771972656,1.4556570434570313,1.9743174743652343,2.184192810058594
1.4717384338378907,1.430954742431641,1.9542788696289064,2.1821043395996096
1.4345367431640623,1.4429931640625,1.9763235473632808,2.172737884521484
1.4385916137695312,1.4191221618652343,1.9314469909667968,2.165879821777344
1.444189453125,1.4371307373046875,1.966813507080078,2.1816986083984373
1.4594610595703126,1.429810791015625,1.9503546142578123,2.1732858276367186
1.454233093261719,1.4472914123535157,1.9381863403320312,2.2136663818359374
1.456453857421875,1.4606149291992188,1.963864288330078,2.152638702392578
1.4535841369628906,1.4445758056640623,1.9560470581054688,2.1961628723144533
1.4481280517578126,1.442109832763672,1.9249819946289064,2.1393838500976563
1.4466844177246094,1.429820556640625,1.9723651123046877,2.2161566162109376
1.4670487976074218,1.4279202270507811,1.9230934143066407,2.158749237060547
1.4375112915039063,1.4490966796875,1.9062466430664065,2.2337933349609376
1.4496577453613282,1.430307312011719,1.9109762573242188,2.215129547119141
1.4473580932617187,1.3848188781738282,1.9705502319335937,2.1713961791992187
1.4532620239257812,1.4436781311035156,1.96481201171875,2.1952328491210937
1.452425994873047,1.4360757446289063,1.944030151367188,2.178148193359375
1.4578981018066406,1.4389242553710937,1.9567970275878903,2.184192962646484
1.4594580078125,1.4524578857421877,1.9479444885253907,2.169556427001953
1.4735316467285156,1.4423866271972656,1.9677870178222656,2.1791230773925783
1.4605633544921874,1.4059318542480468,1.9217117309570315,2.1676930236816405
1.4481710815429687,1.4206996154785156,1.9458624267578124,2.172281036376953
1.4295541381835937,1.426335906982422,1.9585365295410155,2.201698455810547
1.4636883544921877,1.4369003295898437,1.958755798339844,2.2048406982421875
1.4590394592285156,1.454524688720703,1.953834991455078,2.1719969177246092
1.444674072265625,1.425727081298828,1.940273895263672,2.178659210205078
1.4377410888671875,1.404797821044922,1.978095703125,2.1814015197753904
1.4479507446289062,1.456640625,1.9508152770996092,2.167782897949219
1.4538583374023435,1.4473867797851565,1.9573764038085937,2.155420227050781
1.4749455261230469,1.408363800048828,1.9387550354003904,2.1744308471679688
1.430831298828125,1.4398944091796877,1.9351791381835937,2.2078004455566407
1.4183401489257812,1.4402230834960938,1.9518977355957032,2.184050750732422
1.4133799743652344,1.454529266357422,1.9276600646972657,2.1862471008300783
1.4451768493652344,1.429189453125,1.957832489013672,2.2028001403808593
1.4454608154296875,1.4276937866210937,1.9233157348632808,2.1691014099121095
1.4428892517089844,1.4347100830078126,1.9512522888183597,2.169322052001953
1.4380043029785157,1.4283718872070312,1.939634704589844,2.170518035888672
1.447085418701172,1.4173358154296876,1.936690673828125,2.208410186767578
1.4648358154296874,1.429120330810547,1.9434111022949216,2.17875244140625
1.4497743225097657,1.4223234558105469,1.9256575012207031,2.1644627380371095
1.4241815185546876,1.4154685974121093,1.9328225708007811,2.1605348205566406
1.4337908935546877,1.40789306640625,1.9330918884277344,2.168926544189453
1.4402540588378907,1.4377293395996094,1.9706871032714843,2.1656460571289062
1.4239398193359376,1.418271026611328,1.8843455505371092,2.149225769042969
1.442069549560547,1.4169525146484374,1.9004010009765624,2.170254974365234
1.4183062744140624,1.4147636413574218,1.908519287109375,2.164725799560547
1.4348008728027344,1.436275177001953,1.9085780334472655,2.2164964294433593
1.4410508728027345,1.4299879455566409,1.938585815429688,2.1860980224609374
1.4311175537109375,1.4269523620605469,1.9442706298828123,2.2102589416503906
1.4228526306152345,1.426943817138672,1.9462174987792968,2.197894744873047
1.4690519714355468,1.4473204040527343,1.928307037353516,2.1760560607910158
1.4314591979980469,1.413590087890625,1.930806884765625,2.2154194641113283
1.404744873046875,1.4051922607421874,1.9469618225097656,2.1783686828613282
1.4379611206054688,1.432692718505859,1.943407745361328,2.2487547302246096
1.4372080993652343,1.4397129821777344,1.952640380859375,2.231825714111328
1.4052000427246094,1.407387237548828,1.9471513366699216,2.2425694274902344
1.4671112060546876,1.3985874938964844,1.9237190246582032,2.253356475830078
1.4447697448730468,1.4433111572265624,1.962462768554688,2.2468667602539063
1.44785888671875,1.4149407958984377,1.9409382629394527,2.236833190917969
1.4461187744140624,1.4314590454101563,1.956629638671875,2.2355923461914062
1.4332962036132812,1.4393141174316406,1.9246568298339843,2.248759918212891
1.4324885559082032,1.4373822021484377,1.927207946777344,2.2680819702148436
1.4342347717285155,1.423320617675781,1.9401150512695315,2.196913757324219
1.437710876464844,1.452652130126953,1.9117424011230468,2.240496826171875
1.4290280151367187,1.4301231384277344,1.95592041015625,2.2761810302734373
1.4077703857421875,1.4380377197265626,1.9347438049316408,2.254048614501953
1.449517059326172,1.437724914550781,1.9164669799804688,2.2619367980957032
1.4266464233398437,1.4270973205566406,1.9464825439453124,2.2389289855957033
1.4411439514160156,1.4273741149902344,1.9465702819824215,2.240808868408203
1.4358935546875,1.4414315795898438,1.9361955261230468,2.2120147705078126
1.4518336486816406,1.3914918518066406,1.9085673522949216,2.2386993408203124
1.4508285522460938,1.430607147216797,1.924678192138672,2.2581826782226564
1.448207244873047,1.4449452209472655,1.956353454589844,2.202748565673828
1.4201420593261718,1.4351194763183597,1.932328338623047,2.2246240234375
1.4248944091796876,1.420345001220703,1.9357275390625,2.225275421142578
1.4364602661132813,1.428561096191406,1.9275575256347657,2.2504962158203123
1.4296392822265624,1.428402862548828,1.9305027770996093,2.237050323486328
1.392160339355469,1.4152560424804688,1.902429962158203,2.2415447998046876
1.4482858276367188,1.39740234375,1.9736729431152344,2.213570251464844
1.4164410400390626,1.4141851806640624,1.9559620666503903,2.2303253173828126
1.3952001953125,1.4308399963378906,1.9371270751953125,2.188616943359375
1.470148162841797,1.4317779541015625,1.9136505126953125,2.1995396423339844
1.4470030212402345,1.4699607849121097,1.9365834045410155,2.216333312988281
1.4534664916992188,1.4305247497558593,1.943389892578125,2.1912432861328126
1.4349807739257812,1.4422073364257812,1.9073478698730468,2.2093072509765626
1.4468406677246093,1.4007278442382811,1.931292724609375,2.2194664001464846
1.4433901977539063,1.4302301025390625,1.9473751831054689,2.2060235595703124
1.4320663452148437,1.4127618408203124,1.9261729431152343,2.186096954345703
1.45953125,1.4386772155761718,1.985365447998047,2.2370420837402345
1.432584991455078,1.3940480041503909,1.906890869140625,2.204803009033203
1.409884338378906,1.4606253051757812,1.9387644958496093,2.174954681396484
1.45039794921875,1.436445770263672,1.9545681762695315,2.171947326660156
1.444173583984375,1.4056903076171876,1.929837646484375,2.2119288635253906
1.4372761535644532,1.46105224609375,1.9400419616699216,2.1718453979492187
1.4233551025390625,1.4333543395996091,1.9360954284667968,2.2251983642578126
1.45275634765625,1.4238381958007813,1.8965150451660155,2.1890802001953125
1.4184030151367188,1.3963102722167968,1.9545880126953128,2.2118399047851565
1.408092041015625,1.4328897094726565,1.900692901611328,2.1875306701660158
1.4603277587890624,1.4472828674316407,1.949811248779297,2.216746368408203
1.4240939331054687,1.4327789306640626,1.923267059326172,2.178793640136719
1.456214141845703,1.4329644775390624,1.9241331481933597,2.227666931152344
1.3959266662597656,1.3987254333496093,1.9110877990722657,2.1977249145507813
1.4494050598144532,1.4578337097167968,1.9430339050292968,2.170665283203125
1.4396574401855469,1.385518798828125,1.9234136962890624,2.196175384521484
1.4226051330566407,1.4279705810546874,1.9399336242675784,2.2087286376953124
1.4268820190429687,1.424188995361328,1.9515914916992188,2.1960040283203126
1.4519125366210937,1.450413055419922,1.9447235107421876,2.170723724365234
1.4160675048828124,1.4162509155273435,1.932618103027344,2.187816619873047
1.4538494873046874,1.40006103515625,1.9445982360839844,2.181996154785156
1.430963897705078,1.3864208984375,1.9197686767578128,2.2126976013183595
1.4323648071289063,1.396091156005859,1.950392608642578,2.228172607421875
1.4496337890625,1.4287101745605468,1.9554327392578128,2.1938459777832033
1.416420440673828,1.4369778442382812,1.9002825927734373,2.1882403564453123
1.3982173156738282,1.4169209289550782,1.95891845703125,2.1952984619140623
1.4390141296386718,1.421809844970703,1.9575935363769528,2.2433001708984377
1.4235806274414062,1.431736297607422,1.945794982910156,2.1956890869140624
1.427147216796875,1.43294189453125,1.9062826538085935,2.2224977111816404
1.4200396728515623,1.4327325439453125,1.969080047607422,2.2186590576171876
1.4045396423339844,1.3895042419433594,1.9433915710449217,2.2297015380859375
1.4268240356445312,1.4167588806152345,1.9072010803222657,2.223325653076172
1.4094424438476565,1.4283984375,1.9241033935546876,2.2400495910644533
1.4404945373535156,1.4154643249511718,1.926287384033203,2.2474427795410157
1.433368835449219,1.4067506408691406,1.9460202026367188,2.2106788635253904
1.4181103515625,1.4418087768554688,1.9295802307128904,2.2003277587890624
1.4476625061035155,1.4577252197265624,1.93035888671875,2.2327789306640624
1.411423492431641,1.4337068176269532,1.923192138671875,2.2433567810058594
1.387340087890625,1.4184349060058594,1.93168701171875,2.2648614501953124
1.4418913269042968,1.4069088745117186,1.924615478515625,2.2205960083007814
1.444735412597656,1.4091995239257813,1.932806701660156,2.2417388916015626
1.419349365234375,1.4232168579101565,1.900201110839844,2.251687774658203
1.4132315063476562,1.408686981201172,1.9337017822265623,2.2570330810546877
1.4158375549316409,1.40748046875,1.939976501464844,2.224508819580078
1.413293914794922,1.3910760498046877,1.9120225524902343,2.230119323730469
1.4387863159179688,1.401879730224609,1.8638345336914064,2.2117779541015623
1.411343688964844,1.4410063171386718,1.9341368103027343,2.211336212158203
1.4133003234863282,1.4028797912597657,1.9153355407714845,2.2551271057128908
1.4193658447265625,1.4307936096191407,1.8978488159179687,2.231741943359375
1.4353317260742189,1.4158560180664062,1.9273626708984373,2.24428955078125
1.432284240722656,1.46606201171875,1.9356060791015623,2.216616668701172
1.4196263122558594,1.4140615844726565,1.927896728515625,2.2665806579589844
1.4000347900390624,1.4261772155761718,1.91422119140625,2.2683985900878905
1.4197164916992189,1.4305439758300782,1.896596984863281,2.2669882202148437
1.4137783813476563,1.422058563232422,1.9340846252441408,2.235454864501953
1.4279563903808594,1.4257363891601562,1.9332736206054688,2.2314607238769533
1.4170309448242189,1.415428924560547,1.9046218872070315,2.271983795166016
1.3906184387207032,1.4142233276367189,1.9299703979492189,2.2449696350097654
1.4348016357421876,1.4385594177246093,1.9196574401855468,2.2239115905761717
1.4185107421875,1.398666534423828,1.9112841796875,2.2622309875488282
1.3929129028320313,1.410419616699219,1.940654296875,2.244662322998047
1.4169969177246091,1.408382110595703,1.9214637756347657,2.2338330078125
1.3918017578125,1.3987454223632811,1.9150689697265624,2.246759338378906
1.4169781494140623,1.4291592407226563,1.954068756103516,2.2563238525390625
1.4111550903320311,1.4252557373046877,1.9495426940917968,2.1956108093261717
1.425808258056641,1.423050079345703,1.926012573242188,2.2304107666015627
1.4182818603515626,1.3924050903320313,1.9115989685058596,2.2337358093261717
1.42848388671875,1.3999594116210938,1.9162770080566407,2.195817565917969
1.4327450561523438,1.451608428955078,1.9123512268066407,2.2160159301757814
1.450524139404297,1.42764892578125,1.9312974548339843,2.2209910583496093
1.4311669921875,1.4355078125,1.9371206665039065,2.1769374084472655
1.3858094787597657,1.4043174743652345,1.908527526855469,2.2186068725585937
1.4398265075683594,1.415030517578125,1.9215618896484372,2.176820068359375
1.4100732421875,1.4187464904785156,1.915980987548828,2.230635986328125
1.4272669982910156,1.4170945739746097,1.8985308837890624,2.2169094848632813
1.386585693359375,1.4133392333984376,1.9098448181152343,2.200458526611328
1.406630096435547,1.426558380126953,1.8810818481445315,2.2193115234375
1.39812744140625,1.4136941528320313,1.949864044189453,2.1876670837402346
1.4257220458984374,1.4267597961425782,1.913876495361328,2.1770365905761717
1.393876190185547,1.3897300720214845,1.897812652587891,2.205909881591797
1.4233978271484375,1.4123948669433597,1.9308766174316403,2.1909304809570314
1.4315899658203124,1.409407501220703,1.9026242065429688,2.1990269470214843
1.413191680908203,1.4077182006835938,1.9457838439941408,2.2098851013183594
1.4230789184570312,1.421771240234375,1.9224873352050784,2.197995910644531
1.4373248291015626,1.4145726013183593,1.9416096496582032,2.1857237243652343
1.409947052001953,1.415559539794922,1.9092462158203125,2.1668690490722655
1.4232217407226562,1.4145481872558594,1.9110256958007807,2.1932676696777342
1.4353077697753909,1.4468455505371094,1.914036102294922,2.180087890625
1.3961993408203126,1.4242872619628906,1.9083145141601563,2.1405523681640624
1.4120742797851562,1.4351580810546876,1.887608642578125,2.1554055786132813
1.4201116943359375,1.400681304931641,1.9333380126953128,2.1874969482421873
1.384499053955078,1.3915731811523435,1.9028965759277343,2.18344970703125
1.4281504821777344,1.4160873413085937,1.8976266479492188,2.188420715332031
1.3953758239746097,1.4492088317871097,1.8854902648925784,2.1915878295898437
1.4292820739746093,1.4146665954589843,1.9146176147460936,2.1818504333496094
1.4227642822265625,1.4272325134277344,1.916349639892578,2.180397644042969
1.3946510314941407,1.402541351318359,1.916163330078125,2.162736663818359
1.4339085388183594,1.4254832458496094,1.9063644409179688,2.1655087280273437
1.434063720703125,1.3978251647949218,1.9124977111816408,2.1674012756347656
1.4233392333984376,1.4174769592285157,1.9122227478027345,2.1689756774902342
1.4462525939941406,1.4171533203125,1.9173283386230469,2.1509475708007812
1.4196369934082032,1.4089750671386718,1.9243190002441408,2.1788836669921876
1.4020477294921876,1.409962158203125,1.9155247497558596,2.147540740966797
1.4152105712890626,1.4023423767089844,1.9095475769042969,2.160006561279297
1.4015171813964844,1.3862860107421875,1.8992535400390624,2.1802374267578126
1.40129150390625,1.3841104125976562,1.93214111328125,2.1650820922851564
1.431240997314453,1.41558837890625,1.918876190185547,2.179080047607422
1.4193698120117189,1.4156492614746097,1.9441700744628907,2.1477232360839844
1.4212759399414063,1.4218241882324218,1.9217181396484373,2.171242523193359
1.4214910888671874,1.3891329956054688,1.921579284667969,2.1579925537109377
1.3798284912109375,1.3998289489746094,1.928622131347656,2.1851025390625
1.4129205322265626,1.4174755859375,1.914406280517578,2.167433319091797
1.4186288452148437,1.4145515441894532,1.916137237548828,2.1664825439453126
1.4177418518066407,1.4294400024414062,1.9209585571289065,2.212228240966797
1.409648742675781,1.4094471740722656,1.9463900756835937,2.1719422912597657
1.3982101440429688,1.4265235900878903,1.9119570922851563,2.187180938720703
1.4226376342773437,1.4307044982910155,1.8967668151855468,2.1804487609863283
1.4057437133789064,1.4141067504882812,1.8991876220703128,2.15344970703125
1.4155950927734375,1.4272482299804687,1.9328549194335936,2.238051300048828
1.4137477111816406,1.417827606201172,1.9068003845214845,2.1888803100585936
1.389770965576172,1.411436767578125,1.917438354492188,2.203175811767578
1.3941590881347656,1.415959930419922,1.9114688110351563,2.1834776306152346
1.4351568603515623,1.4073941040039062,1.9316156005859373,2.191298370361328
1.4177890014648438,1.4341871643066406,1.9073350524902344,2.236791534423828
1.3910580444335938,1.4103500366210937,1.938512725830078,2.2250570678710937
1.408090362548828,1.4045668029785157,1.9565382385253909,2.2028831481933593
1.3952178955078125,1.432124481201172,1.900070343017578,2.2058952331542967
1.4093202209472655,1.4161578369140626,1.915683135986328,2.231944580078125
1.401923370361328,1.399444580078125,1.9252020263671876,2.2430133056640624
1.3984562683105468,1.4311837768554687,1.9256124877929688,2.2209326171875
1.3919244384765626,1.4255671691894531,1.917705535888672,2.325501251220703
1.3855747985839844,1.4148770141601563,1.9327914428710935,2.2888999938964845
1.4263380432128907,1.396404113769531,1.9217184448242188,2.3002890014648436
1.3774166870117188,1.4054029846191407,1.920457763671875,2.2655821228027344
1.3944927978515624,1.430087738037109,1.9479150390625,2.264739532470703
1.4021372985839844,1.386765289306641,1.9245005798339845,2.2773893737792967
1.4020408630371093,1.410751495361328,1.9139590454101565,2.223043975830078
1.3971090698242188,1.3774729919433597,1.8922431945800784,2.27494140625
1.4360646057128903,1.4067324829101562,1.898794860839844,2.2439288330078124
1.3885293579101563,1.4121615600585935,1.889580993652344,2.235581359863281
1.4333387756347655,1.404221343994141,1.8994998168945312,2.2684136962890626
1.397783966064453,1.4070687866210938,1.891948699951172,2.2367364501953126
1.4217829895019531,1.422153778076172,1.9199807739257813,2.256497497558594
1.3921902465820313,1.39997314453125,1.9143887329101563,2.2440232849121093
1.407677001953125,1.394138641357422,1.9057179260253907,2.215093994140625
1.4117301940917968,1.4159202575683594,1.8943289184570316,2.2450735473632815
1.4046234130859374,1.3866557312011718,1.8940138244628903,2.242073211669922
1.42425537109375,1.4121499633789063,1.9009884643554689,2.1937522888183594
1.4136778259277345,1.4268460083007812,1.9010482788085936,2.245181884765625
1.4131770324707031,1.4116426086425782,1.8894671630859372,2.2076255798339846
1.4132537841796875,1.3841714477539062,1.9142863464355468,2.224490203857422
1.3982041931152345,1.395177001953125,1.906495361328125,2.205197448730469
1.4178939819335938,1.3953753662109376,1.9317523193359376,2.238433380126953
1.4172952270507813,1.4075889587402344,1.9380455017089844,2.199670715332031
1.4081060791015625,1.4116921997070313,1.9295155334472656,2.2527142333984376
1.4031446838378907,1.4209478759765626,1.9098631286621093,2.21387939453125
1.4159176635742188,1.423262176513672,1.939815216064453,2.217378845214844
1.4171347045898437,1.3846449279785156,1.939401550292969,2.228422088623047
1.3882635498046876,1.4005380249023438,1.9427171325683597,2.2249900817871096
1.4092909240722655,1.4264517211914065,1.9356326293945312,2.1954791259765627
1.4100225830078126,1.4288858032226563,1.915440368652344,2.222030029296875
1.4174290466308594,1.3833993530273438,1.957835693359375,2.233683776855469
1.4364640808105469,1.4091619873046874,1.9283851623535155,2.19606689453125
1.410455322265625,1.409285125732422,1.92312255859375,2.2039122009277343
1.3959864807128906,1.4073313903808593,1.936148834228516,2.216400604248047
1.4031011962890625,1.399176025390625,1.9280938720703125,2.233428497314453
1.4200421142578126,1.4168910217285156,1.93815673828125,2.223126983642578
1.4052717590332031,1.400009002685547,1.9620651245117189,2.1903842163085936
1.3908798217773437,1.3994102478027344,1.9322203063964845,2.201932067871094
1.403329772949219,1.4280497741699218,1.9444456481933596,2.1860902404785154
1.4277700805664062,1.4210154724121091,1.9301374816894528,2.1882525634765626
1.3979405212402345,1.4136117553710938,1.953640899658203,2.2056884765625
1.4240139770507811,1.4046337890625,1.914396362304688,2.1786033630371096
1.4120315551757812,1.4088482666015625,1.936817626953125,2.1970283508300783
1.4264903259277344,1.4344099426269532,1.9324551391601563,2.2054893493652346
